"시군구명","시간대","분류","매출건수","매출금액합계","데이터기준일"
"창녕군","15","자동차","7832","681639191","20240101"
"창녕군","15","주거생활","41","1604472","20240101"
"창녕군","16","기타","15","244150","20240101"
"창녕군","16","내구재","3","45100","20240101"
"창녕군","16","레포츠/문화/취미","2054","240714410","20240101"
"창녕군","16","서비스","3","53500","20240101"
"창녕군","16","식생활","9956","229221411","20240101"
"창녕군","16","여행","1015","49936000","20240101"
"창녕군","16","유통","21556","417005852","20240101"
"창녕군","16","유흥","25","61000","20240101"
"창녕군","16","의료/미용","4079","119533509","20240101"
"창녕군","16","의생활","25","1740700","20240101"
"창녕군","16","자동차","8703","783121425","20240101"
"창녕군","16","주거생활","31","2856500","20240101"
"창녕군","17","교육","12","1802000","20240101"
"창녕군","17","기타","6","246400","20240101"
"창녕군","17","내구재","3","18900","20240101"
"창녕군","17","레포츠/문화/취미","3542","538107380","20240101"
"창녕군","17","식생활","13427","341945338","20240101"
"창녕군","17","여행","1040","53947714","20240101"
"창녕군","17","유통","26031","495471721","20240101"
"창녕군","17","유흥","13","30000","20240101"
"창녕군","17","의료/미용","3600","75516990","20240101"
"창녕군","17","의생활","11","1392700","20240101"
"창녕군","17","자동차","9442","795687851","20240101"
"창녕군","17","주거생활","15","1313350","20240101"
"창녕군","18","레포츠/문화/취미","2128","254517346","20240101"
"창녕군","18","서비스","9","45210","20240101"
"창녕군","18","식생활","20918","674755144","20240101"
"창녕군","18","여행","824","45970900","20240101"
"창녕군","18","유통","27154","479460940","20240101"
"창녕군","18","유흥","31","467000","20240101"
"창녕군","18","의료/미용","678","16822619","20240101"
"창녕군","18","의생활","3","38000","20240101"
"창녕군","18","자동차","7950","672474308","20240101"
"창녕군","18","주거생활","3","4060600","20240101"
"창녕군","19","기타","3","40500","20240101"
"창녕군","19","레포츠/문화/취미","1086","90537630","20240101"
"창녕군","19","식생활","18681","756757494","20240101"
"창녕군","19","여행","448","20012100","20240101"
"창녕군","19","유통","21792","359276240","20240101"
"창녕군","19","유흥","39","769000","20240101"
"창녕군","19","의료/미용","175","10521120","20240101"
"창녕군","19","의생활","3","134600","20240101"
"창녕군","19","자동차","4905","461422496","20240101"
"창녕군","20","레포츠/문화/취미","665","11388480","20240101"
"창녕군","20","식생활","11176","527237515","20240101"
"창녕군","20","여행","249","10842900","20240101"
"창녕군","20","유통","18574","292747375","20240101"
"창녕군","20","유흥","37","97000","20240101"
"창녕군","20","의료/미용","16","304180","20240101"
"창녕군","20","자동차","3107","337213979","20240101"
"창녕군","21","레포츠/문화/취미","486","6114880","20240101"
"창녕군","21","식생활","4471","220612791","20240101"
"창녕군","21","여행","172","4653800","20240101"
"창녕군","21","유통","13319","201956490","20240101"
"창녕군","21","유흥","51","4307100","20240101"
"창녕군","21","자동차","1769","206152310","20240101"
"창녕군","22","레포츠/문화/취미","383","4050060","20240101"
"창녕군","22","식생활","1691","79754260","20240101"
"창녕군","22","여행","57","1582500","20240101"
"창녕군","22","유통","8070","98650830","20240101"
"창녕군","22","유흥","67","9244000","20240101"
"창녕군","22","자동차","1117","144901020","20240101"
"창녕군","23","레포츠/문화/취미","206","1036200","20240101"
"창녕군","23","식생활","561","27857050","20240101"
"창녕군","23","여행","40","898800","20240101"
"창녕군","23","유통","3736","35781110","20240101"
"창녕군","23","유흥","52","6766000","20240101"
"창녕군","23","자동차","516","79363317","20240101"
"고성군","0","레포츠/문화/취미","218","2340300","20240101"
"고성군","0","식생활","335","14218600","20240101"
"고성군","0","여행","6","260000","20240101"
"고성군","0","유통","1789","16177820","20240101"
"고성군","0","유흥","128","16330500","20240101"
"고성군","0","자동차","178","10075411","20240101"
"고성군","1","레포츠/문화/취미","184","2404900","20240101"
"고성군","1","서비스","3","10263","20240101"
"고성군","1","식생활","123","5036300","20240101"
"고성군","1","여행","21","258500","20240101"
"고성군","1","유통","825","7350950","20240101"
"고성군","1","유흥","55","8741000","20240101"
"고성군","1","자동차","62","4125278","20240101"
"고성군","2","레포츠/문화/취미","98","2058600","20240101"
"고성군","2","식생활","36","1144550","20240101"
"고성군","2","유통","498","4403510","20240101"
"고성군","2","유흥","3","600000","20240101"
"고성군","2","자동차","36","2482776","20240101"
"고성군","3","레포츠/문화/취미","195","5493200","20240101"
"고성군","3","식생활","24","150500","20240101"
"고성군","3","유통","325","2799990","20240101"
"고성군","3","자동차","66","4169977","20240101"
"고성군","4","레포츠/문화/취미","382","11039050","20240101"
"고성군","4","식생활","28","498000","20240101"
"고성군","4","유통","562","5381940","20240101"
"고성군","4","자동차","141","10905422","20240101"
"고성군","5","레포츠/문화/취미","227","10409700","20240101"
"고성군","5","식생활","40","323450","20240101"
"고성군","5","여행","5","317000","20240101"
"고성군","5","유통","866","8373550","20240101"
"고성군","5","의료/미용","9","166000","20240101"
"고성군","5","자동차","731","60189846","20240101"
"고성군","6","레포츠/문화/취미","82","5420500","20240101"
"고성군","6","식생활","275","2478850","20240101"
"고성군","6","여행","280","10012900","20240101"
"고성군","6","유통","7285","64879130","20240101"
"고성군","6","의료/미용","30","885500","20240101"
"고성군","6","자동차","3954","319804521","20240101"
"고성군","7","레포츠/문화/취미","94","2405100","20240101"
"고성군","7","서비스","3","35200","20240101"
"고성군","7","식생활","2046","23431950","20240101"
"고성군","7","여행","242","6451500","20240101"
"고성군","7","유통","12257","100557030","20240101"
"고성군","7","의료/미용","48","919800","20240101"
"고성군","7","의생활","3","47000","20240101"
"고성군","7","자동차","7061","480629016","20240101"
"고성군","7","주거생활","76","6126345","20240101"
"고성군","8","교육","14","62100","20240101"
"고성군","8","레포츠/문화/취미","290","6688000","20240101"
"고성군","8","서비스","108","832861","20240101"
"고성군","8","식생활","5832","62145420","20240101"
"고성군","8","여행","528","13666000","20240101"
"고성군","8","유통","10806","113119480","20240101"
"고성군","8","의료/미용","442","10146220","20240101"
"고성군","8","자동차","9599","618748001","20240101"
"고성군","8","주거생활","273","24169906","20240101"
"고성군","9","기타","48","2633440","20240101"
"고성군","9","레포츠/문화/취미","746","17372500","20240101"
"고성군","9","서비스","653","3924805","20240101"
"고성군","9","식생활","8756","99703220","20240101"
"고성군","9","여행","526","16788100","20240101"
"고성군","9","유통","11805","145470870","20240101"
"고성군","9","의료/미용","4241","124185230","20240101"
"고성군","9","자동차","12001","739423267","20240101"
"고성군","9","주거생활","404","39555730","20240101"
"고성군","10","교육","748","48296700","20240101"
"고성군","10","기타","26","630900","20240101"
"고성군","10","레포츠/문화/취미","1506","53429240","20240101"
"고성군","10","서비스","1676","9195498","20240101"
"고성군","10","식생활","11580","150878230","20240101"
"고성군","10","여행","517","13556700","20240101"
"고성군","10","유통","12951","197285710","20240101"
"고성군","10","의료/미용","5436","199451310","20240101"
"고성군","10","자동차","12821","796961075","20240101"
"고성군","10","주거생활","477","44189615","20240101"
"고성군","11","교육","174","12206480","20240101"
"고성군","11","기타","60","3447940","20240101"
"고성군","11","내구재","10","95500","20240101"
"고성군","11","레포츠/문화/취미","3629","234435070","20240101"
"고성군","11","서비스","2442","20536107","20240101"
"고성군","11","식생활","23658","440613559","20240101"
"고성군","11","여행","327","9126200","20240101"
"고성군","11","유통","15876","223959630","20240101"
"고성군","11","의료/미용","5757","197373128","20240101"
"고성군","11","의생활","3","216000","20240101"
"고성군","11","자동차","13633","836194857","20240101"
"고성군","11","주거생활","309","24180830","20240101"
"고성군","12","교육","15","254450","20240101"
"고성군","12","기타","48","974700","20240101"
"고성군","12","내구재","27","275000","20240101"
"고성군","12","레포츠/문화/취미","5680","502292160","20240101"
"고성군","12","서비스","2886","20500161","20240101"
"고성군","12","식생활","48984","1226099450","20240101"
"고성군","12","여행","320","9710600","20240101"
"고성군","12","유통","22475","256370480","20240101"
"고성군","12","의료/미용","3737","118079325","20240101"
"고성군","12","의생활","6","150000","20240101"
"고성군","12","자동차","14126","843845732","20240101"
"고성군","12","주거생활","254","15417438","20240101"
"고성군","13","교육","24","1742000","20240101"
"고성군","13","기타","37","4740684","20240101"
"고성군","13","내구재","66","785000","20240101"
"고성군","13","레포츠/문화/취미","6014","342220960","20240101"
"고성군","13","서비스","3613","28836379","20240101"
"고성군","13","식생활","34378","910856273","20240101"
"고성군","13","여행","389","9547200","20240101"
"고성군","13","유통","15460","227710480","20240101"
"고성군","13","유흥","3","111000","20240101"
"고성군","13","의료/미용","2036","63812140","20240101"
"고성군","13","의생활","28","4936400","20240101"
"고성군","13","자동차","14187","836953565","20240101"
"고성군","13","주거생활","368","27281800","20240101"
"고성군","14","교육","77","6917450","20240101"
"고성군","14","기타","44","4349150","20240101"
"고성군","14","내구재","25","748000","20240101"
"고성군","14","레포츠/문화/취미","4849","104604150","20240101"
"고성군","14","서비스","3408","31375995","20240101"
"고성군","14","식생활","23603","550446565","20240101"
"고성군","14","여행","416","9560000","20240101"
"고성군","14","유통","18216","257299010","20240101"
"고성군","14","유흥","15","40800","20240101"
"고성군","14","의료/미용","4635","139687820","20240101"
"고성군","14","의생활","21","984600","20240101"
"고성군","14","자동차","14719","895117768","20240101"
"고성군","14","주거생활","282","18511569","20240101"
"고성군","15","교육","51","2099600","20240101"
"고성군","15","기타","52","3517200","20240101"
"고성군","15","내구재","37","301500","20240101"
"고성군","15","레포츠/문화/취미","4641","96158926","20240101"
"고성군","15","서비스","2956","27178016","20240101"
"고성군","15","식생활","17436","306294955","20240101"
"고성군","15","여행","322","7873000","20240101"
"고성군","15","유통","18429","277375130","20240101"
"고성군","15","유흥","11","334000","20240101"
"고성군","15","의료/미용","5055","142233445","20240101"
"고성군","15","의생활","16","1412000","20240101"
"고성군","15","자동차","15413","935900243","20240101"
"고성군","15","주거생활","292","21548080","20240101"
"고성군","16","교육","46","6023760","20240101"
"고성군","16","기타","40","2309200","20240101"
"고성군","16","내구재","39","328000","20240101"
"고성군","16","레포츠/문화/취미","4667","261295420","20240101"
"고성군","16","서비스","2461","19923250","20240101"
"고성군","16","식생활","14179","242265035","20240101"
"고성군","16","여행","268","8502100","20240101"
"고성군","16","유통","17963","282518630","20240101"
"고성군","16","유흥","15","78000","20240101"
"고성군","16","의료/미용","4966","147099570","20240101"
"고성군","16","의생활","28","1465200","20240101"
"고성군","16","자동차","15776","989775238","20240101"
"고성군","16","주거생활","190","8752550","20240101"
"고성군","17","교육","70","7249300","20240101"
"고성군","17","기타","24","1465100","20240101"
"고성군","17","내구재","37","395500","20240101"
"고성군","17","레포츠/문화/취미","5511","563558510","20240101"
"고성군","17","서비스","1628","15622826","20240101"
"고성군","17","식생활","15374","345488753","20240101"
"고성군","17","여행","196","9278000","20240101"
"고성군","17","유통","22163","350916770","20240101"
"고성군","17","유흥","21","233000","20240101"
"고성군","17","의료/미용","4805","130986410","20240101"
"고성군","17","의생활","18","731300","20240101"
"고성군","17","자동차","15684","924487532","20240101"
"고성군","17","주거생활","69","2803740","20240101"
"고성군","18","교육","95","3324500","20240101"
"고성군","18","기타","9","2283260","20240101"
"고성군","18","내구재","36","488500","20240101"
"고성군","18","레포츠/문화/취미","4072","408418770","20240101"
"고성군","18","서비스","1270","16275801","20240101"
"고성군","18","식생활","20481","597502427","20240101"
"고성군","18","여행","230","12156600","20240101"
"고성군","18","유통","22657","361269370","20240101"
"고성군","18","유흥","53","1774000","20240101"
"고성군","18","의료/미용","2268","67589267","20240101"
"고성군","18","의생활","9","937800","20240101"
"고성군","18","자동차","13348","736137439","20240101"
"고성군","18","주거생활","6","171500","20240101"
"고성군","19","교육","32","2410040","20240101"
"고성군","19","기타","3","935000","20240101"
"고성군","19","내구재","13","138000","20240101"
"고성군","19","레포츠/문화/취미","1874","91890640","20240101"
"고성군","19","서비스","529","4209131","20240101"
"고성군","19","식생활","18656","775042872","20240101"
"고성군","19","여행","130","4206000","20240101"
"고성군","19","유통","16340","231772584","20240101"
"고성군","19","유흥","88","3171500","20240101"
"고성군","19","의료/미용","756","20066771","20240101"
"고성군","19","의생활","15","355900","20240101"
"고성군","19","자동차","7645","419826405","20240101"
"고성군","20","교육","6","45300","20240101"
"고성군","20","레포츠/문화/취미","1026","12504920","20240101"
"고성군","20","서비스","243","2410364","20240101"
"고성군","20","식생활","11336","521701546","20240101"
"고성군","20","여행","123","2528900","20240101"
"고성군","20","유통","13650","175973175","20240101"
"고성군","20","유흥","164","13125300","20240101"
"고성군","20","의료/미용","347","9456000","20240101"
"고성군","20","자동차","4899","286705277","20240101"
"고성군","21","레포츠/문화/취미","769","7672300","20240101"
"고성군","21","서비스","80","794848","20240101"
"고성군","21","식생활","4747","201512239","20240101"
"고성군","21","여행","73","2116300","20240101"
"고성군","21","유통","8970","105145110","20240101"
"고성군","21","유흥","272","31034500","20240101"
"고성군","21","의료/미용","12","543400","20240101"
"고성군","21","자동차","2758","165511841","20240101"
"고성군","22","레포츠/문화/취미","547","4677400","20240101"
"고성군","22","서비스","4","15453","20240101"
"고성군","22","식생활","2100","90715604","20240101"
"고성군","22","여행","17","307300","20240101"
"고성군","22","유통","5299","51081750","20240101"
"고성군","22","유흥","256","30876300","20240101"
"고성군","22","자동차","582","34862381","20240101"
"고성군","23","레포츠/문화/취미","327","3398500","20240101"
"고성군","23","식생활","1060","49210745","20240101"
"고성군","23","여행","3","130000","20240101"
"고성군","23","유통","3163","28169310","20240101"
"고성군","23","유흥","287","38675511","20240101"
"고성군","23","자동차","296","16594167","20240101"
"남해군","0","레포츠/문화/취미","318","1988820","20240101"
"남해군","0","서비스","18","56700","20240101"
"남해군","0","식생활","184","10868500","20240101"
"남해군","0","유통","1785","16345240","20240101"
"남해군","0","유흥","39","6724000","20240101"
"남해군","0","의료/미용","3","18000","20240101"
"남해군","1","레포츠/문화/취미","218","1302520","20240101"
"남해군","1","서비스","5","8000","20240101"
"남해군","1","식생활","48","2855400","20240101"
"남해군","1","유통","888","8352460","20240101"
"남해군","1","유흥","3","290000","20240101"
"남해군","2","레포츠/문화/취미","133","834200","20240101"
"남해군","2","서비스","3","9000","20240101"
"남해군","2","식생활","11","575200","20240101"
"남해군","2","유통","429","3736360","20240101"
"남해군","3","레포츠/문화/취미","41","173000","20240101"
"남해군","3","유통","299","2475450","20240101"
"남해군","4","레포츠/문화/취미","23","135500","20240101"
"남해군","4","서비스","4","6000","20240101"
"남해군","4","유통","235","2372200","20240101"
"남해군","5","레포츠/문화/취미","23","268200","20240101"
"남해군","5","여행","3","22500","20240101"
"남해군","5","유통","486","4945730","20240101"
"남해군","6","레포츠/문화/취미","21","1157300","20240101"
"남해군","6","식생활","11","347400","20240101"
"남해군","6","여행","9","47500","20240101"
"남해군","6","유통","1431","14361600","20240101"
"남해군","6","자동차","9","379159","20240101"
"남해군","7","레포츠/문화/취미","36","2260900","20240101"
"남해군","7","식생활","93","2422960","20240101"
"남해군","7","여행","21","82500","20240101"
"남해군","7","유통","4733","46146624","20240101"
"남해군","7","의료/미용","11","94600","20240101"
"남해군","7","자동차","105","5757841","20240101"
"남해군","7","주거생활","19","1282800","20240101"
"남해군","8","교육","9","44600","20240101"
"남해군","8","레포츠/문화/취미","167","14632710","20240101"
"남해군","8","서비스","19","151400","20240101"
"남해군","8","식생활","881","20859545","20240101"
"남해군","8","여행","26","365400","20240101"
"남해군","8","유통","8286","119365439","20240101"
"남해군","8","의료/미용","632","11338330","20240101"
"남해군","8","의생활","37","120200","20240101"
"남해군","8","자동차","339","20195846","20240101"
"남해군","8","주거생활","72","3117390","20240101"
"남해군","9","교육","3","41600","20240101"
"남해군","9","기타","98","4987898","20240101"
"남해군","9","레포츠/문화/취미","881","97153740","20240101"
"남해군","9","서비스","17","265800","20240101"
"남해군","9","식생활","3043","87968889","20240101"
"남해군","9","여행","100","1519700","20240101"
"남해군","9","유통","10974","191644682","20240101"
"남해군","9","의료/미용","2370","51265190","20240101"
"남해군","9","의생활","40","1263500","20240101"
"남해군","9","자동차","464","26521536","20240101"
"남해군","9","주거생활","152","11007985","20240101"
"남해군","10","교육","395","23811930","20240101"
"남해군","10","기타","122","2826360","20240101"
"남해군","10","레포츠/문화/취미","1993","315187030","20240101"
"남해군","10","서비스","56","952700","20240101"
"남해군","10","식생활","9303","235037689","20240101"
"남해군","10","여행","328","8655400","20240101"
"남해군","10","유통","13054","237062429","20240101"
"남해군","10","의료/미용","3070","127273940","20240101"
"남해군","10","의생활","298","10450400","20240101"
"남해군","10","자동차","647","36300451","20240101"
"남해군","10","주거생활","224","10927725","20240101"
"남해군","11","교육","137","9639410","20240101"
"남해군","11","기타","321","5947900","20240101"
"남해군","11","레포츠/문화/취미","3290","443449440","20240101"
"남해군","11","서비스","122","2513600","20240101"
"남해군","11","식생활","25319","722903494","20240101"
"남해군","11","여행","974","17136616","20240101"
"남해군","11","유통","15834","275486321","20240101"
"남해군","11","의료/미용","2987","118377850","20240101"
"남해군","11","의생활","556","19669100","20240101"
"남해군","11","자동차","902","52582577","20240101"
"남해군","11","주거생활","343","11116378","20240101"
"남해군","12","교육","6","99400","20240101"
"남해군","12","기타","480","8326200","20240101"
"남해군","12","레포츠/문화/취미","3236","340279952","20240101"
"남해군","12","서비스","178","2976900","20240101"
"남해군","12","식생활","47799","1546376571","20240101"
"남해군","12","여행","1397","24160320","20240101"
"남해군","12","유통","19344","310945516","20240101"
"남해군","12","의료/미용","1379","48301142","20240101"
"남해군","12","의생활","680","20097300","20240101"
"남해군","12","자동차","912","44357946","20240101"
"남해군","12","주거생활","337","7804880","20240101"
"남해군","13","교육","15","133400","20240101"
"남해군","13","기타","470","8496424","20240101"
"남해군","13","레포츠/문화/취미","3518","411707852","20240101"
"남해군","13","서비스","276","6062350","20240101"
"남해군","13","식생활","42105","1470620305","20240101"
"남해군","13","여행","1677","26943710","20240101"
"남해군","13","유통","19976","363661829","20240101"
"남해군","13","의료/미용","860","23428106","20240101"
"남해군","13","의생활","759","23241000","20240101"
"남해군","13","자동차","1108","58461647","20240101"
"남해군","13","주거생활","535","12816983","20240101"
"남해군","14","교육","11","154800","20240101"
"남해군","14","기타","500","8383400","20240101"
"남해군","14","레포츠/문화/취미","3247","208171545","20240101"
"남해군","14","서비스","294","4880600","20240101"
"남해군","14","식생활","33760","1079394170","20240101"
"남해군","14","여행","1817","33672100","20240101"
"남해군","14","유통","23090","480988419","20240101"
"남해군","14","의료/미용","2535","73148840","20240101"
"남해군","14","의생활","685","19432680","20240101"
"남해군","14","자동차","1223","63800863","20240101"
"남해군","14","주거생활","609","12061880","20240101"
"남해군","15","교육","18","440800","20240101"
"남해군","15","기타","457","6063900","20240101"
"남해군","15","내구재","4","1543850","20240101"
"남해군","15","레포츠/문화/취미","2833","165456925","20240101"
"남해군","15","서비스","230","2113900","20240101"
"남해군","15","식생활","24238","672196070","20240101"
"남해군","15","여행","1678","36035110","20240101"
"남해군","15","유통","24098","518180785","20240101"
"남해군","15","의료/미용","2625","71430155","20240101"
"남해군","15","의생활","648","22240400","20240101"
"남해군","15","자동차","1059","60660124","20240101"
"남해군","15","주거생활","593","13579810","20240101"
"남해군","16","교육","15","1229400","20240101"
"남해군","16","기타","349","4588600","20240101"
"남해군","16","내구재","6","99000","20240101"
"남해군","16","레포츠/문화/취미","2425","135417350","20240101"
"남해군","16","서비스","301","2529350","20240101"
"남해군","16","식생활","18867","485821783","20240101"
"남해군","16","여행","1366","31792900","20240101"
"남해군","16","유통","25447","542783020","20240101"
"남해군","16","의료/미용","2297","57881928","20240101"
"남해군","16","의생활","629","21915600","20240101"
"남해군","16","자동차","1089","69839193","20240101"
"남해군","16","주거생활","350","6889500","20240101"
"남해군","17","교육","14","1069700","20240101"
"남해군","17","기타","242","3164800","20240101"
"남해군","17","레포츠/문화/취미","1848","144516200","20240101"
"남해군","17","서비스","208","1698700","20240101"
"남해군","17","식생활","17864","529871813","20240101"
"남해군","17","여행","905","25192100","20240101"
"남해군","17","유통","26198","533018118","20240101"
"남해군","17","의료/미용","1188","34397970","20240101"
"남해군","17","의생활","507","12327300","20240101"
"남해군","17","자동차","981","60809068","20240101"
"남해군","17","주거생활","164","3617200","20240101"
"남해군","18","교육","16","1153400","20240101"
"남해군","18","기타","61","810200","20240101"
"남해군","18","레포츠/문화/취미","1885","149468738","20240101"
"남해군","18","서비스","76","644800","20240101"
"남해군","18","식생활","20932","801978752","20240101"
"남해군","18","여행","368","13031700","20240101"
"남해군","18","유통","25996","469839111","20240101"
"남해군","18","의료/미용","261","7354370","20240101"
"남해군","18","의생활","231","3764600","20240101"
"남해군","18","자동차","611","29901065","20240101"
"남해군","18","주거생활","31","520600","20240101"
"남해군","19","교육","12","426400","20240101"
"남해군","19","기타","24","262900","20240101"
"남해군","19","레포츠/문화/취미","1724","170919970","20240101"
"남해군","19","서비스","58","284100","20240101"
"남해군","19","식생활","16897","796929746","20240101"
"남해군","19","여행","190","6863000","20240101"
"남해군","19","유통","20245","320846493","20240101"
"남해군","19","의료/미용","59","1717410","20240101"
"남해군","19","의생활","49","1102500","20240101"
"남해군","19","자동차","105","5086618","20240101"
"남해군","19","주거생활","9","193500","20240101"
"남해군","20","교육","3","7200","20240101"
"남해군","20","기타","3","22600","20240101"
"남해군","20","레포츠/문화/취미","1260","99282570","20240101"
"남해군","20","서비스","59","223700","20240101"
"남해군","20","식생활","8759","425401474","20240101"
"남해군","20","여행","110","5542500","20240101"
"남해군","20","유통","16546","247601541","20240101"
"남해군","20","유흥","6","147000","20240101"
"남해군","20","의료/미용","6","190500","20240101"
"남해군","20","의생활","16","414000","20240101"
"남해군","20","자동차","34","1294642","20240101"
"남해군","20","주거생활","4","102000","20240101"
"남해군","21","레포츠/문화/취미","548","7375460","20240101"
"남해군","21","서비스","70","241000","20240101"
"남해군","21","식생활","3118","132418375","20240101"
"남해군","21","여행","58","3757100","20240101"
"남해군","21","유통","12756","176614950","20240101"
"남해군","21","유흥","28","2311032","20240101"
"남해군","21","의료/미용","11","74300","20240101"
"남해군","21","의생활","89","567500","20240101"
"남해군","21","주거생활","3","82000","20240101"
"남해군","22","교육","3","80000","20240101"
"남해군","22","레포츠/문화/취미","475","3343820","20240101"
"남해군","22","서비스","33","116900","20240101"
"남해군","22","식생활","1269","66783413","20240101"
"남해군","22","여행","17","193900","20240101"
"남해군","22","유통","7194","84188420","20240101"
"남해군","22","유흥","62","10480500","20240101"
"남해군","22","의료/미용","4","60500","20240101"
"남해군","22","의생활","3","6000","20240101"
"남해군","23","레포츠/문화/취미","427","2473800","20240101"
"남해군","23","서비스","43","146200","20240101"
"남해군","23","식생활","561","30947711","20240101"
"남해군","23","여행","4","6000","20240101"
"남해군","23","유통","3920","41288340","20240101"
"남해군","23","유흥","35","3652000","20240101"
"남해군","23","자동차","4","25547","20240101"
"하동군","0","레포츠/문화/취미","41","195800","20240101"
"하동군","0","식생활","27","1666820","20240101"
"하동군","0","유통","473","4789880","20240101"
"하동군","0","유흥","3","230000","20240101"
"하동군","1","레포츠/문화/취미","51","203500","20240101"
"하동군","1","식생활","9","357300","20240101"
"하동군","1","유통","132","1373860","20240101"
"하동군","2","레포츠/문화/취미","18","98800","20240101"
"하동군","2","유통","70","619950","20240101"
"하동군","3","레포츠/문화/취미","11","34800","20240101"
"하동군","3","유통","40","276650","20240101"
"하동군","4","레포츠/문화/취미","4","6000","20240101"
"하동군","4","유통","35","481950","20240101"
"하동군","5","레포츠/문화/취미","3","92000","20240101"
"하동군","5","유통","145","1345720","20240101"
"하동군","5","자동차","6","1336250","20240101"
"하동군","6","레포츠/문화/취미","27","666000","20240101"
"하동군","6","식생활","6","87000","20240101"
"하동군","6","여행","3","39000","20240101"
"하동군","6","유통","916","9266690","20240101"
"하동군","6","의료/미용","7","56000","20240101"
"하동군","6","자동차","425","58763551","20240101"
"하동군","7","레포츠/문화/취미","3","159500","20240101"
"하동군","7","식생활","82","1519840","20240101"
"하동군","7","여행","6","161900","20240101"
"하동군","7","유통","3254","30150760","20240101"
"하동군","7","의료/미용","14","82500","20240101"
"하동군","7","자동차","720","50240238","20240101"
"하동군","7","주거생활","7","288500","20240101"
"하동군","8","레포츠/문화/취미","78","1665000","20240101"
"하동군","8","식생활","818","14995588","20240101"
"하동군","8","여행","37","2167560","20240101"
"하동군","8","유통","5480","63998000","20240101"
"하동군","8","의료/미용","629","18067040","20240101"
"하동군","8","자동차","1513","97141913","20240101"
"하동군","8","주거생활","12","734000","20240101"
"하동군","9","기타","34","3635010","20240101"
"하동군","9","내구재","4","100000","20240101"
"하동군","9","레포츠/문화/취미","305","4310502","20240101"
"하동군","9","식생활","2460","51885319","20240101"
"하동군","9","여행","189","15408330","20240101"
"하동군","9","유통","5547","92560030","20240101"
"하동군","9","의료/미용","1952","64877400","20240101"
"하동군","9","의생활","36","731000","20240101"
"하동군","9","자동차","1727","116709451","20240101"
"하동군","9","주거생활","26","1761600","20240101"
"하동군","10","교육","87","6978540","20240101"
"하동군","10","기타","86","5030100","20240101"
"하동군","10","레포츠/문화/취미","721","9037470","20240101"
"하동군","10","식생활","5705","129145490","20240101"
"하동군","10","여행","457","37648539","20240101"
"하동군","10","유통","6969","129382020","20240101"
"하동군","10","의료/미용","2487","93261860","20240101"
"하동군","10","의생활","128","3353400","20240101"
"하동군","10","자동차","2147","148059219","20240101"
"하동군","10","주거생활","26","693420","20240101"
"하동군","11","교육","14","1159610","20240101"
"하동군","11","기타","231","10656745","20240101"
"하동군","11","레포츠/문화/취미","1187","11858954","20240101"
"하동군","11","식생활","14883","397366419","20240101"
"하동군","11","여행","151","8429313","20240101"
"하동군","11","유통","9099","159402780","20240101"
"하동군","11","의료/미용","2642","97415569","20240101"
"하동군","11","의생활","346","8692100","20240101"
"하동군","11","자동차","2358","162040151","20240101"
"하동군","11","주거생활","25","1389730","20240101"
"하동군","12","기타","448","15414875","20240101"
"하동군","12","내구재","7","391000","20240101"
"하동군","12","레포츠/문화/취미","1341","17369690","20240101"
"하동군","12","서비스","3","21000","20240101"
"하동군","12","식생활","37031","1153279689","20240101"
"하동군","12","여행","86","2747630","20240101"
"하동군","12","유통","10855","172684540","20240101"
"하동군","12","의료/미용","1032","26755480","20240101"
"하동군","12","의생활","400","11905600","20240101"
"하동군","12","자동차","2852","195495993","20240101"
"하동군","12","주거생활","40","2581944","20240101"
"하동군","13","기타","529","16303200","20240101"
"하동군","13","레포츠/문화/취미","1527","17863590","20240101"
"하동군","13","식생활","28163","935867298","20240101"
"하동군","13","여행","75","2052020","20240101"
"하동군","13","유통","9265","159834594","20240101"
"하동군","13","의료/미용","620","14879839","20240101"
"하동군","13","의생활","407","10873200","20240101"
"하동군","13","자동차","3107","218421945","20240101"
"하동군","13","주거생활","22","767420","20240101"
"하동군","14","기타","594","17902820","20240101"
"하동군","14","내구재","6","133000","20240101"
"하동군","14","레포츠/문화/취미","1603","16660002","20240101"
"하동군","14","서비스","3","730000","20240101"
"하동군","14","식생활","21047","645702037","20240101"
"하동군","14","여행","178","7487200","20240101"
"하동군","14","유통","10103","191689029","20240101"
"하동군","14","의료/미용","1658","41021080","20240101"
"하동군","14","의생활","320","8337100","20240101"
"하동군","14","자동차","3408","261579137","20240101"
"하동군","14","주거생활","24","586800","20240101"
"하동군","15","교육","3","11300","20240101"
"하동군","15","기타","573","20899400","20240101"
"하동군","15","내구재","6","56000","20240101"
"하동군","15","레포츠/문화/취미","1464","16863252","20240101"
"하동군","15","서비스","3","290000","20240101"
"하동군","15","식생활","15358","389905981","20240101"
"하동군","15","여행","289","15245563","20240101"
"하동군","15","유통","10920","204939220","20240101"
"하동군","15","의료/미용","1704","40902970","20240101"
"하동군","15","의생활","282","6743900","20240101"
"하동군","15","자동차","3076","220176448","20240101"
"하동군","15","주거생활","18","481960","20240101"
"하동군","16","교육","7","51500","20240101"
"하동군","16","기타","471","10997460","20240101"
"하동군","16","내구재","4","41000","20240101"
"하동군","16","레포츠/문화/취미","1138","11429650","20240101"
"하동군","16","서비스","3","266000","20240101"
